application_id,application_date,job_id,job_title,location,salary_min,salary_max,avg_salary,company_name,industry,seeker_id,experience_years,current_location,status
748,2026-04-02,266,Business Analyst,Bangalore,675121,911548,793334,Deloitte,Consulting,169,2,Hyderabad,Shortlisted
749,2026-04-02,237,Data Analyst,Delhi,430228,1093051,761639,Google,IT,137,1,Delhi,Shortlisted
750,2026-04-02,247,SQL Developer,Mumbai,571307,1401542,986424,Cognizant,Analytics,24,0,Bangalore,Rejected
751,2026-04-02,172,BI Analyst,Pune,655484,1058850,857167,Accenture,Finance,28,1,Pune,Applied
752,2026-04-02,254,Business Analyst,Pune,460936,1458724,959830,Amazon,Consulting,162,5,Mumbai,Hired
753,2026-04-02,99,Business Analyst,Delhi,651674,1312895,982284,Cognizant,Finance,140,3,Pune,Applied
754,2026-04-02,264,SQL Developer,Bangalore,751429,1453092,1102260,Amazon,IT,2,1,Pune,Applied
755,2026-04-02,145,Data Analyst,Bangalore,719791,980953,850372,Google,Analytics,61,6,Delhi,Rejected
756,2026-04-02,75,Business Analyst,Pune,672388,1053861,863124,Microsoft,Analytics,119,6,Bangalore,Hired
757,2026-04-02,268,Data Scientist,Pune,769836,1432173,1101004,Capgemini,Consulting,55,0,Pune,Shortlisted
758,2026-04-02,149,Data Scientist,Bangalore,787569,1236229,1011899,Microsoft,Analytics,147,1,Bangalore,Applied
759,2026-04-02,13,Data Scientist,Mumbai,615638,1399551,1007594,Capgemini,Consulting,29,6,Delhi,Hired
760,2026-04-02,253,BI Analyst,Mumbai,713140,956912,835026,Amazon,Consulting,159,3,Pune,Shortlisted
761,2026-04-02,188,BI Analyst,Delhi,489137,1091608,790372,Capgemini,Consulting,116,8,Delhi,Applied
762,2026-04-02,162,Business Analyst,Mumbai,563877,1477164,1020520,Deloitte,Consulting,150,7,Delhi,Interview
763,2026-04-02,44,Data Analyst,Delhi,461275,986440,723857,Deloitte,Consulting,8,1,Mumbai,Rejected
764,2026-04-02,281,Data Scientist,Delhi,470695,1451571,961133,Amazon,Consulting,129,8,Delhi,Shortlisted
765,2026-04-02,288,Business Analyst,Hyderabad,407848,1222492,815170,Accenture,Analytics,15,1,Mumbai,Rejected
766,2026-04-02,40,Business Analyst,Pune,510274,1017333,763803,Accenture,Consulting,115,2,Mumbai,Shortlisted
767,2026-04-02,162,Business Analyst,Mumbai,563877,1477164,1020520,Deloitte,Consulting,100,2,Bangalore,Applied
768,2026-04-02,103,Business Analyst,Bangalore,760093,926050,843071,Capgemini,Consulting,48,8,Bangalore,Interview
769,2026-04-02,204,Data Analyst,Hyderabad,482671,1447579,965125,Cognizant,Analytics,192,1,Hyderabad,Interview
770,2026-04-02,146,Data Scientist,Mumbai,464228,1015030,739629,Google,Analytics,12,6,Pune,Applied
771,2026-04-02,48,Business Analyst,Delhi,567062,1085270,826166,Cognizant,Finance,175,8,Delhi,Interview
772,2026-04-02,157,Data Scientist,Mumbai,493525,1077098,785311,Amazon,Finance,8,1,Mumbai,Hired
773,2026-04-02,186,Data Analyst,Bangalore,731311,1495227,1113269,Infosys,Ecommerce,106,3,Bangalore,Interview
774,2026-04-02,28,Data Analyst,Bangalore,619424,1120642,870033,Infosys,Finance,197,0,Hyderabad,Interview
775,2026-04-02,296,Data Scientist,Hyderabad,777098,1375128,1076113,Deloitte,Consulting,45,7,Pune,Interview
776,2026-04-02,27,Business Analyst,Delhi,638153,1255354,946753,Deloitte,Consulting,19,5,Pune,Shortlisted
777,2026-04-02,288,Business Analyst,Hyderabad,407848,1222492,815170,Accenture,Analytics,6,5,Mumbai,Interview
778,2026-04-02,230,Data Scientist,Hyderabad,468967,1240791,854879,Deloitte,Consulting,160,4,Hyderabad,Applied
779,2026-04-02,246,Data Scientist,Delhi,748373,917218,832795,Google,Analytics,122,3,Pune,Interview
780,2026-04-02,279,BI Analyst,Delhi,403222,907212,655217,Amazon,Consulting,167,8,Pune,Shortlisted
781,2026-04-02,206,BI Analyst,Pune,671584,1102441,887012,Amazon,Consulting,128,7,Mumbai,Applied
782,2026-04-02,63,Business Analyst,Pune,424214,1032999,728606,Infosys,Finance,176,4,Hyderabad,Rejected
783,2026-04-02,120,Business Analyst,Delhi,751724,1310504,1031114,Microsoft,Analytics,24,0,Bangalore,Rejected
784,2026-04-02,294,Business Analyst,Delhi,444370,1155528,799949,Google,Ecommerce,151,3,Hyderabad,Applied
785,2026-04-02,167,Data Analyst,Mumbai,454236,961762,707999,Cognizant,Consulting,193,7,Mumbai,Hired
786,2026-04-02,167,Data Analyst,Mumbai,454236,961762,707999,Cognizant,Consulting,2,1,Pune,Interview
787,2026-04-02,287,Business Analyst,Delhi,560709,1072158,816433,Amazon,Consulting,182,0,Bangalore,Applied
788,2026-04-02,37,BI Analyst,Delhi,486510,1415577,951043,Amazon,IT,178,5,Bangalore,Interview
789,2026-04-02,210,Business Analyst,Bangalore,529260,1383298,956279,Deloitte,Analytics,64,7,Hyderabad,Rejected
790,2026-04-02,4,BI Analyst,Hyderabad,693010,1187770,940390,Capgemini,Consulting,11,6,Hyderabad,Shortlisted
791,2026-04-02,35,SQL Developer,Bangalore,626784,1182547,904665,Capgemini,Consulting,79,7,Hyderabad,Applied
792,2026-04-02,205,Business Analyst,Mumbai,763104,1033518,898311,Cognizant,IT,37,6,Hyderabad,Applied
793,2026-04-02,124,Data Scientist,Pune,569937,1418252,994094,TCS,Finance,128,7,Mumbai,Interview
794,2026-04-02,227,Data Analyst,Bangalore,782929,965662,874295,Amazon,Consulting,87,3,Bangalore,Rejected
795,2026-04-02,178,Data Scientist,Hyderabad,567992,1413136,990564,Deloitte,IT,197,0,Hyderabad,Rejected
796,2026-04-02,299,Data Scientist,Delhi,777910,1197135,987522,Google,Analytics,169,2,Hyderabad,Applied
797,2026-04-02,12,SQL Developer,Hyderabad,690328,1052327,871327,Cognizant,Analytics,41,5,Delhi,Shortlisted
798,2026-04-02,150,Data Scientist,Bangalore,676482,1335335,1005908,Wipro,Ecommerce,106,3,Bangalore,Rejected
799,2026-04-02,255,SQL Developer,Bangalore,439263,1014536,726899,Amazon,IT,84,6,Hyderabad,Rejected
800,2026-04-02,264,SQL Developer,Bangalore,751429,1453092,1102260,Amazon,IT,142,0,Pune,Hired
801,2026-04-02,259,Data Scientist,Mumbai,627474,1488672,1058073,Infosys,Analytics,114,8,Delhi,Shortlisted
802,2026-04-02,220,SQL Developer,Delhi,450631,918063,684347,Wipro,Analytics,41,5,Delhi,Hired
803,2026-04-02,71,Data Analyst,Bangalore,771360,1346160,1058760,Cognizant,Finance,189,5,Pune,Hired
804,2026-04-02,52,Business Analyst,Pune,750459,1107016,928737,Amazon,Finance,169,2,Hyderabad,Rejected
805,2026-04-02,253,BI Analyst,Mumbai,713140,956912,835026,Amazon,Consulting,87,3,Bangalore,Interview
806,2026-04-02,16,BI Analyst,Bangalore,458501,1378538,918519,Microsoft,Consulting,43,2,Hyderabad,Rejected
807,2026-04-02,281,Data Scientist,Delhi,470695,1451571,961133,Amazon,Consulting,121,5,Delhi,Hired
808,2026-04-02,7,Data Analyst,Pune,661694,1403183,1032438,Amazon,IT,60,5,Mumbai,Rejected
809,2026-04-02,20,SQL Developer,Delhi,408006,1326407,867206,Microsoft,Analytics,119,6,Bangalore,Applied
810,2026-04-02,40,Business Analyst,Pune,510274,1017333,763803,Accenture,Consulting,194,1,Hyderabad,Applied
811,2026-04-02,232,Data Scientist,Bangalore,757980,1298583,1028281,Cognizant,Analytics,67,7,Pune,Applied
812,2026-04-02,299,Data Scientist,Delhi,777910,1197135,987522,Google,Analytics,98,4,Hyderabad,Interview
813,2026-04-02,190,SQL Developer,Delhi,586058,943248,764653,Cognizant,Finance,32,3,Bangalore,Applied
814,2026-04-02,183,BI Analyst,Bangalore,591304,940312,765808,Accenture,Analytics,41,5,Delhi,Rejected
815,2026-04-02,263,Data Scientist,Mumbai,706006,1198665,952335,Deloitte,Ecommerce,114,8,Delhi,Applied
816,2026-04-02,221,Data Scientist,Delhi,596876,1266422,931649,Cognizant,Ecommerce,126,3,Delhi,Interview
817,2026-04-02,45,Data Scientist,Delhi,425240,1292615,858927,Cognizant,Analytics,72,7,Hyderabad,Applied
818,2026-04-02,105,Business Analyst,Pune,542335,1323584,932959,Deloitte,IT,184,0,Delhi,Hired
819,2026-04-02,199,Data Scientist,Pune,450891,1192563,821727,Deloitte,Analytics,143,3,Mumbai,Rejected
820,2026-04-02,192,BI Analyst,Mumbai,700404,1351325,1025864,Amazon,Finance,71,3,Pune,Applied
821,2026-04-02,57,SQL Developer,Bangalore,743009,1343067,1043038,Deloitte,Consulting,83,7,Delhi,Hired
822,2026-04-02,228,BI Analyst,Delhi,519142,1022361,770751,Microsoft,Consulting,86,4,Hyderabad,Shortlisted
823,2026-04-02,220,SQL Developer,Delhi,450631,918063,684347,Wipro,Analytics,199,5,Mumbai,Interview
824,2026-04-02,43,BI Analyst,Pune,593292,1483638,1038465,Deloitte,Analytics,107,3,Delhi,Hired
825,2026-04-02,203,Data Scientist,Mumbai,797699,1151911,974805,Accenture,Analytics,139,1,Hyderabad,Rejected
826,2026-04-02,294,Business Analyst,Delhi,444370,1155528,799949,Google,Ecommerce,125,5,Delhi,Applied
827,2026-04-02,98,Data Scientist,Hyderabad,703267,1034219,868743,Google,Ecommerce,114,8,Delhi,Shortlisted
828,2026-04-02,99,Business Analyst,Delhi,651674,1312895,982284,Cognizant,Finance,46,7,Bangalore,Applied
829,2026-04-02,187,Data Analyst,Pune,762695,1093851,928273,Cognizant,IT,15,1,Mumbai,Interview
830,2026-04-02,276,Data Scientist,Mumbai,792660,1264926,1028793,Deloitte,Consulting,111,1,Delhi,Applied
831,2026-04-02,290,SQL Developer,Pune,458919,1023869,741394,Deloitte,Consulting,84,6,Hyderabad,Interview
832,2026-04-02,135,Business Analyst,Delhi,730233,941038,835635,Accenture,Consulting,34,0,Pune,Rejected
833,2026-04-02,209,Business Analyst,Bangalore,694373,1012451,853412,Amazon,Finance,59,0,Bangalore,Rejected
834,2026-04-02,225,BI Analyst,Delhi,610104,1294512,952308,Cognizant,Analytics,45,7,Pune,Hired
835,2026-04-02,249,BI Analyst,Pune,494397,1388327,941362,Accenture,Analytics,165,2,Pune,Shortlisted
836,2026-04-02,159,SQL Developer,Delhi,432561,1266179,849370,Amazon,IT,80,7,Pune,Shortlisted
837,2026-04-02,7,Data Analyst,Pune,661694,1403183,1032438,Amazon,IT,3,7,Bangalore,Shortlisted
838,2026-04-02,129,Data Analyst,Pune,675604,1292254,983929,Microsoft,Analytics,167,8,Pune,Shortlisted
839,2026-04-02,94,SQL Developer,Pune,561377,1025145,793261,Microsoft,Consulting,111,1,Delhi,Interview
840,2026-04-02,280,BI Analyst,Delhi,457879,1188801,823340,Capgemini,Consulting,29,6,Delhi,Shortlisted
841,2026-04-02,66,BI Analyst,Mumbai,643624,1257470,950547,Google,IT,39,8,Mumbai,Interview
842,2026-04-02,170,SQL Developer,Pune,715977,1134134,925055,Amazon,Consulting,47,2,Pune,Interview
843,2026-04-02,215,Business Analyst,Hyderabad,789684,1351614,1070649,Amazon,Consulting,182,0,Bangalore,Rejected
844,2026-04-02,30,Data Scientist,Mumbai,574433,930713,752573,Cognizant,Finance,104,3,Delhi,Interview
845,2026-04-02,265,Business Analyst,Hyderabad,620687,1114614,867650,Cognizant,Ecommerce,103,5,Mumbai,Applied
846,2026-04-02,208,SQL Developer,Pune,617661,1136459,877060,Amazon,Finance,137,1,Delhi,Shortlisted
847,2026-04-02,211,Data Analyst,Mumbai,468743,1482539,975641,Deloitte,Consulting,51,3,Mumbai,Rejected
848,2026-04-02,48,Business Analyst,Delhi,567062,1085270,826166,Cognizant,Finance,54,0,Delhi,Applied
849,2026-04-02,45,Data Scientist,Delhi,425240,1292615,858927,Cognizant,Analytics,44,7,Bangalore,Shortlisted
850,2026-04-02,74,Business Analyst,Pune,451252,900816,676034,Microsoft,Consulting,152,5,Mumbai,Shortlisted
851,2026-04-02,42,BI Analyst,Bangalore,621639,952851,787245,Microsoft,Analytics,164,4,Bangalore,Shortlisted
852,2026-04-02,180,Data Analyst,Pune,539783,1104882,822332,Cognizant,Finance,137,1,Delhi,Applied
853,2026-04-02,146,Data Scientist,Mumbai,464228,1015030,739629,Google,Analytics,183,3,Pune,Interview
854,2026-04-02,274,SQL Developer,Hyderabad,603274,1090878,847076,Amazon,IT,121,5,Delhi,Rejected
855,2026-04-02,16,BI Analyst,Bangalore,458501,1378538,918519,Microsoft,Consulting,74,0,Mumbai,Interview
856,2026-04-02,18,BI Analyst,Pune,435623,1094956,765289,Capgemini,IT,181,4,Mumbai,Shortlisted
857,2026-04-02,175,Data Analyst,Bangalore,664565,1247688,956126,Cognizant,Analytics,91,7,Delhi,Rejected
858,2026-04-02,101,SQL Developer,Bangalore,571315,1278557,924936,Deloitte,Consulting,115,2,Mumbai,Hired
859,2026-04-02,125,Data Analyst,Delhi,625394,977390,801392,Wipro,Analytics,50,8,Hyderabad,Interview
860,2026-04-02,173,Data Scientist,Hyderabad,683325,937330,810327,Accenture,Finance,7,7,Mumbai,Interview
861,2026-04-02,27,Business Analyst,Delhi,638153,1255354,946753,Deloitte,Consulting,97,1,Bangalore,Shortlisted
862,2026-04-02,4,BI Analyst,Hyderabad,693010,1187770,940390,Capgemini,Consulting,149,0,Mumbai,Interview
863,2026-04-02,71,Data Analyst,Bangalore,771360,1346160,1058760,Cognizant,Finance,160,4,Hyderabad,Hired
864,2026-04-02,229,SQL Developer,Delhi,757945,1275867,1016906,Google,Analytics,61,6,Delhi,Shortlisted
865,2026-04-02,127,SQL Developer,Pune,502027,1185875,843951,Google,Analytics,179,5,Delhi,Hired
866,2026-04-02,130,Data Analyst,Mumbai,529342,1315676,922509,Microsoft,Analytics,190,4,Pune,Rejected
867,2026-04-02,56,SQL Developer,Mumbai,600824,934258,767541,Google,IT,134,1,Delhi,Rejected
868,2026-04-02,143,SQL Developer,Mumbai,445219,1094906,770062,Deloitte,Analytics,104,3,Delhi,Shortlisted
869,2026-04-02,109,SQL Developer,Hyderabad,417233,997180,707206,Wipro,Ecommerce,83,7,Delhi,Hired
870,2026-04-02,11,Data Analyst,Pune,412781,1336091,874436,Cognizant,Analytics,190,4,Pune,Shortlisted
871,2026-04-02,18,BI Analyst,Pune,435623,1094956,765289,Capgemini,IT,132,2,Hyderabad,Interview
872,2026-04-02,110,Data Scientist,Delhi,434093,1110748,772420,TCS,Finance,109,5,Mumbai,Applied
873,2026-04-02,11,Data Analyst,Pune,412781,1336091,874436,Cognizant,Analytics,28,1,Pune,Shortlisted
874,2026-04-02,293,Data Scientist,Pune,431962,954994,693478,Microsoft,Analytics,20,2,Mumbai,Rejected
875,2026-04-02,192,BI Analyst,Mumbai,700404,1351325,1025864,Amazon,Finance,158,8,Hyderabad,Shortlisted
876,2026-04-02,187,Data Analyst,Pune,762695,1093851,928273,Cognizant,IT,38,1,Pune,Interview
877,2026-04-02,260,BI Analyst,Hyderabad,566229,1313316,939772,TCS,Finance,85,0,Hyderabad,Interview
878,2026-04-02,207,Business Analyst,Pune,629487,1424459,1026973,Accenture,Consulting,1,3,Hyderabad,Hired
879,2026-04-02,292,Data Analyst,Hyderabad,538399,1104160,821279,Google,IT,22,3,Delhi,Shortlisted
880,2026-04-02,162,Business Analyst,Mumbai,563877,1477164,1020520,Deloitte,Consulting,156,7,Hyderabad,Applied
881,2026-04-02,153,Data Analyst,Hyderabad,748369,1023041,885705,Infosys,Analytics,187,7,Hyderabad,Interview
882,2026-04-02,162,Business Analyst,Mumbai,563877,1477164,1020520,Deloitte,Consulting,198,4,Pune,Rejected
883,2026-04-02,239,Business Analyst,Delhi,731891,1206759,969325,Cognizant,Analytics,198,4,Pune,Interview
884,2026-04-02,32,BI Analyst,Hyderabad,743686,1373954,1058820,Deloitte,Consulting,52,3,Delhi,Shortlisted
885,2026-04-02,220,SQL Developer,Delhi,450631,918063,684347,Wipro,Analytics,32,3,Bangalore,Interview
886,2026-04-02,16,BI Analyst,Bangalore,458501,1378538,918519,Microsoft,Consulting,32,3,Bangalore,Interview
887,2026-04-02,276,Data Scientist,Mumbai,792660,1264926,1028793,Deloitte,Consulting,141,4,Mumbai,Rejected
888,2026-04-02,273,Data Analyst,Hyderabad,775486,1503562,1139524,Wipro,Ecommerce,27,3,Hyderabad,Shortlisted
889,2026-04-02,160,Data Scientist,Pune,552203,1158720,855461,Wipro,Ecommerce,130,7,Pune,Rejected
890,2026-04-02,202,SQL Developer,Mumbai,736405,1190016,963210,Accenture,Finance,56,6,Bangalore,Rejected
891,2026-04-02,46,Business Analyst,Bangalore,560943,1242358,901650,Infosys,Analytics,155,3,Delhi,Hired
892,2026-04-02,235,BI Analyst,Delhi,403152,1221507,812329,Capgemini,Consulting,1,3,Hyderabad,Applied
893,2026-04-02,157,Data Scientist,Mumbai,493525,1077098,785311,Amazon,Finance,41,5,Delhi,Shortlisted
894,2026-04-02,183,BI Analyst,Bangalore,591304,940312,765808,Accenture,Analytics,26,6,Delhi,Interview
895,2026-04-02,186,Data Analyst,Bangalore,731311,1495227,1113269,Infosys,Ecommerce,81,2,Hyderabad,Hired
896,2026-04-02,236,Data Analyst,Hyderabad,490631,1251075,870853,Microsoft,Analytics,62,8,Hyderabad,Hired
897,2026-04-02,149,Data Scientist,Bangalore,787569,1236229,1011899,Microsoft,Analytics,108,6,Pune,Applied
898,2026-04-02,127,SQL Developer,Pune,502027,1185875,843951,Google,Analytics,4,5,Pune,Interview
899,2026-04-02,294,Business Analyst,Delhi,444370,1155528,799949,Google,Ecommerce,155,3,Delhi,Interview
900,2026-04-02,263,Data Scientist,Mumbai,706006,1198665,952335,Deloitte,Ecommerce,193,7,Mumbai,Shortlisted
901,2026-04-02,19,Business Analyst,Hyderabad,409755,1444562,927158,Amazon,IT,21,6,Hyderabad,Interview
902,2026-04-02,16,BI Analyst,Bangalore,458501,1378538,918519,Microsoft,Consulting,110,4,Delhi,Shortlisted
903,2026-04-02,251,Data Analyst,Delhi,489142,1390432,939787,Deloitte,Analytics,169,2,Hyderabad,Hired
904,2026-04-02,271,Data Analyst,Pune,650122,1256647,953384,Accenture,Finance,145,4,Bangalore,Shortlisted
905,2026-04-02,181,Data Scientist,Pune,651667,1284279,967973,Accenture,Consulting,70,3,Bangalore,Rejected
906,2026-04-02,43,BI Analyst,Pune,593292,1483638,1038465,Deloitte,Analytics,192,1,Hyderabad,Shortlisted
907,2026-04-02,40,Business Analyst,Pune,510274,1017333,763803,Accenture,Consulting,139,1,Hyderabad,Shortlisted
908,2026-04-02,28,Data Analyst,Bangalore,619424,1120642,870033,Infosys,Finance,62,8,Hyderabad,Interview
909,2026-04-02,46,Business Analyst,Bangalore,560943,1242358,901650,Infosys,Analytics,110,4,Delhi,Rejected
910,2026-04-02,95,SQL Developer,Mumbai,760139,1264642,1012390,Deloitte,Consulting,194,1,Hyderabad,Shortlisted
911,2026-04-02,32,BI Analyst,Hyderabad,743686,1373954,1058820,Deloitte,Consulting,148,5,Delhi,Rejected
912,2026-04-02,280,BI Analyst,Delhi,457879,1188801,823340,Capgemini,Consulting,199,5,Mumbai,Shortlisted
913,2026-04-02,80,Business Analyst,Hyderabad,704373,1375939,1040156,Cognizant,Analytics,97,1,Bangalore,Rejected
914,2026-04-02,5,Data Scientist,Hyderabad,788025,1045254,916639,Deloitte,Consulting,184,0,Delhi,Interview
915,2026-04-02,103,Business Analyst,Bangalore,760093,926050,843071,Capgemini,Consulting,1,3,Hyderabad,Hired
916,2026-04-02,227,Data Analyst,Bangalore,782929,965662,874295,Amazon,Consulting,3,7,Bangalore,Shortlisted
917,2026-04-02,208,SQL Developer,Pune,617661,1136459,877060,Amazon,Finance,135,7,Delhi,Rejected
918,2026-04-02,121,BI Analyst,Mumbai,414579,999583,707081,Google,IT,96,3,Mumbai,Shortlisted
919,2026-04-02,294,Business Analyst,Delhi,444370,1155528,799949,Google,Ecommerce,15,1,Mumbai,Interview
920,2026-04-02,110,Data Scientist,Delhi,434093,1110748,772420,TCS,Finance,26,6,Delhi,Interview
921,2026-04-02,48,Business Analyst,Delhi,567062,1085270,826166,Cognizant,Finance,1,3,Hyderabad,Shortlisted
922,2026-04-02,86,Business Analyst,Pune,575842,1409289,992565,Accenture,Analytics,84,6,Hyderabad,Applied
923,2026-04-02,48,Business Analyst,Delhi,567062,1085270,826166,Cognizant,Finance,126,3,Delhi,Rejected
924,2026-04-02,126,SQL Developer,Bangalore,678895,1417869,1048382,Deloitte,Consulting,3,7,Bangalore,Rejected
925,2026-04-02,35,SQL Developer,Bangalore,626784,1182547,904665,Capgemini,Consulting,54,0,Delhi,Applied
926,2026-04-02,277,BI Analyst,Hyderabad,749670,1316163,1032916,Google,IT,44,7,Bangalore,Applied
927,2026-04-02,68,Business Analyst,Hyderabad,565325,985185,775255,Cognizant,Analytics,170,5,Pune,Hired
928,2026-04-02,128,SQL Developer,Mumbai,681975,1275684,978829,Capgemini,Consulting,56,6,Bangalore,Shortlisted
929,2026-04-02,6,BI Analyst,Mumbai,480261,1300706,890483,Deloitte,IT,138,0,Hyderabad,Shortlisted
930,2026-04-02,34,Data Analyst,Hyderabad,408629,1301301,854965,Google,Analytics,58,6,Mumbai,Applied
931,2026-04-02,2,BI Analyst,Pune,768295,910241,839268,Cognizant,Analytics,33,7,Pune,Applied
932,2026-04-02,60,Data Analyst,Mumbai,694794,1072947,883870,Deloitte,Consulting,120,8,Delhi,Shortlisted
933,2026-04-02,32,BI Analyst,Hyderabad,743686,1373954,1058820,Deloitte,Consulting,35,1,Bangalore,Applied
934,2026-04-02,84,Data Analyst,Bangalore,478269,1522702,1000485,Deloitte,IT,125,5,Delhi,Hired
935,2026-04-02,176,BI Analyst,Delhi,674866,1068426,871646,Amazon,IT,56,6,Bangalore,Hired
936,2026-04-02,59,BI Analyst,Hyderabad,428263,1307712,867987,Google,Analytics,112,3,Bangalore,Applied
937,2026-04-02,75,Business Analyst,Pune,672388,1053861,863124,Microsoft,Analytics,32,3,Bangalore,Interview
938,2026-04-02,249,BI Analyst,Pune,494397,1388327,941362,Accenture,Analytics,13,0,Delhi,Interview
939,2026-04-02,24,Data Scientist,Hyderabad,593850,1086836,840343,Deloitte,Analytics,159,3,Pune,Interview
940,2026-04-02,9,SQL Developer,Hyderabad,481959,1136092,809025,Capgemini,Consulting,186,6,Pune,Hired
941,2026-04-02,196,Business Analyst,Mumbai,652855,1006762,829808,Google,IT,174,1,Pune,Interview
942,2026-04-02,244,Business Analyst,Hyderabad,489776,1103602,796689,Capgemini,IT,165,2,Pune,Rejected
943,2026-04-02,94,SQL Developer,Pune,561377,1025145,793261,Microsoft,Consulting,31,8,Pune,Interview
944,2026-04-02,10,SQL Developer,Mumbai,579352,983944,781648,Amazon,Consulting,176,4,Hyderabad,Applied
945,2026-04-02,67,Data Scientist,Mumbai,674620,1224631,949625,Microsoft,Consulting,177,1,Hyderabad,Applied
946,2026-04-02,234,BI Analyst,Bangalore,738811,1347787,1043299,Deloitte,Consulting,96,3,Mumbai,Rejected
947,2026-04-02,273,Data Analyst,Hyderabad,775486,1503562,1139524,Wipro,Ecommerce,163,0,Delhi,Rejected
948,2026-04-02,4,BI Analyst,Hyderabad,693010,1187770,940390,Capgemini,Consulting,175,8,Delhi,Interview
